date,close,open,high,low
10/10/2019,5.927,6.034,6.034,5.918
9/10/2019,6.007,6.078,6.105,5.998
8/10/2019,6.078,6.087,6.131,6.078
,,,,
4/10/2019,6.069,6.078,6.113,5.998
3/10/2019,6.069,6.034,6.105,5.998
2/10/2019,6.034,6.042,6.131,6.016
09/30/2019,6.042,5.989,6.087,5.989
,,,,
09/27/2019,6.051,5.954,6.069,5.954
09/26/2019,5.954,5.927,5.989,5.927
09/25/2019,5.936,5.998,6.007,5.927
09/24/2019,5.998,6.167,6.202,5.963
09/23/2019,6.14,6.175,6.22,6.131
,,,,
09/20/2019,6.184,6.167,6.238,6.158
09/19/2019,6.167,6.202,6.211,6.158
09/18/2019,6.193,6.193,6.238,6.184
09/17/2019,6.184,6.3,6.3,6.167
09/16/2019,6.255,6.282,6.326,6.238
,,,,
09/13/2019,6.282,6.273,6.317,6.211
12/9/2019,6.282,6.38,6.406,6.282
11/9/2019,6.38,6.3,6.415,6.264
10/9/2019,6.273,6.3,6.326,6.229
9/9/2019,6.255,6.406,6.406,6.255
,,,,
6/9/2019,6.415,6.38,6.459,6.38
5/9/2019,6.335,6.344,6.38,6.3
4/9/2019,6.371,6.273,6.388,6.273
3/9/2019,6.273,6.255,6.344,6.255
2/9/2019,6.335,6.175,6.335,6.175
,,,,
08/30/2019,6.184,6.291,6.291,6.184
08/29/2019,6.255,6.291,6.317,6.229
08/28/2019,6.282,6.326,6.344,6.264
08/27/2019,6.3,6.362,6.362,6.3
08/26/2019,6.335,6.38,6.406,6.229
,,,,
08/23/2019,6.406,6.477,6.477,6.3
08/22/2019,6.451,6.477,6.486,6.415
08/21/2019,6.513,6.53,6.53,6.468
08/20/2019,6.53,6.486,6.566,6.486
08/19/2019,6.477,6.388,6.486,6.388
,,,,
08/16/2019,6.335,6.362,6.362,6.246
08/15/2019,6.3,6.184,6.3,6.149
08/14/2019,6.184,6.202,6.22,6.184
08/13/2019,6.167,6.273,6.282,6.167
12/8/2019,6.317,6.388,6.424,6.317
,,,,
9/8/2019,6.433,6.424,6.459,6.371
8/8/2019,6.388,6.309,6.433,6.309
7/8/2019,6.353,6.291,6.353,6.184
6/8/2019,6.282,6.264,6.282,6.202
5/8/2019,6.353,6.442,6.442,6.264
,,,,
2/8/2019,6.433,6.433,6.433,6.344
1/8/2019,6.433,6.433,6.459,6.397
07/31/2019,6.406,6.477,6.477,6.406
07/30/2019,6.477,6.477,6.513,6.442
07/29/2019,6.442,6.486,6.486,6.415
,,,,
07/26/2019,6.486,6.566,6.566,6.477
07/25/2019,6.566,6.593,6.637,6.566
07/24/2019,6.566,6.672,6.681,6.566
07/23/2019,6.637,6.619,6.69,6.566
07/22/2019,6.601,6.672,6.681,6.601
,,,,
07/19/2019,6.699,6.699,6.743,6.672
07/18/2019,6.69,6.752,6.752,6.681
07/17/2019,6.752,6.752,6.797,6.726
07/16/2019,6.779,6.85,6.85,6.726
07/15/2019,6.85,6.664,6.885,6.655
,,,,
12/7/2019,6.664,6.69,6.708,6.655
11/7/2019,6.681,6.637,6.708,6.593
10/7/2019,6.601,6.548,6.61,6.548
9/7/2019,6.53,6.646,6.646,6.53
8/7/2019,6.548,6.575,6.628,6.539
,,,,
5/7/2019,6.628,6.593,6.628,6.548
4/7/2019,6.548,6.539,6.601,6.53
3/7/2019,6.557,6.637,6.637,6.53
2/7/2019,6.637,6.655,6.681,6.601
